containerId	locX	locY	warehouseNum	goodsId	containerSize
3073	2	33	3	0	3
3074	2	34	3	0	3
3075	2	35	3	0	3
3076	2	36	3	0	3
3077	2	37	3	0	3
3078	2	38	3	0	3
3079	2	39	3	0	3
3080	2	40	3	0	3
3081	3	1	3	0	3
3082	3	2	3	0	3
3083	3	3	3	0	3
3084	3	4	3	0	3
3085	3	5	3	0	3
3086	3	6	3	0	3
3087	3	7	3	0	3
3088	3	8	3	0	3
3089	3	9	3	0	3
3090	3	10	3	0	3
3091	3	11	3	0	3
3092	3	12	3	0	3
3093	3	13	3	0	3
3094	3	14	3	0	3
3095	3	15	3	0	3
3096	3	16	3	0	3
3097	3	17	3	0	3
3098	3	18	3	0	3
3099	3	19	3	0	3
3100	3	20	3	0	3
3101	3	21	3	0	3
3102	3	22	3	0	3
3103	3	23	3	0	3
3104	3	24	3	0	3
3105	3	25	3	0	3
3106	3	26	3	0	3
3107	3	27	3	0	3
3108	3	28	3	0	3
3109	3	29	3	0	3
3110	3	30	3	0	3
3111	3	31	3	0	3
3112	3	32	3	0	3
3113	3	33	3	0	3
3114	3	34	3	0	3
3115	3	35	3	0	3
3116	3	36	3	0	3
3117	3	37	3	0	3
3118	3	38	3	0	3
3119	3	39	3	0	3
3120	3	40	3	0	3
3121	4	1	3	0	3
3122	4	2	3	0	3
3123	4	3	3	0	3
3124	4	4	3	0	3
3125	4	5	3	0	3
3126	4	6	3	0	3
3127	4	7	3	0	3
3128	4	8	3	0	3
3129	4	9	3	0	3
3130	4	10	3	0	3
3131	4	11	3	0	3
3132	4	12	3	0	3
3133	4	13	3	0	3
3134	4	14	3	0	3
3135	4	15	3	0	3
3136	4	16	3	0	3
3137	4	17	3	0	3
3138	4	18	3	0	3
3139	4	19	3	0	3
3140	4	20	3	0	3
3141	4	21	3	0	3
3142	4	22	3	0	3
3143	4	23	3	0	3
3144	4	24	3	0	3
3145	4	25	3	0	3
3146	4	26	3	0	3
3147	4	27	3	0	3
3148	4	28	3	0	3
3149	4	29	3	0	3
3150	4	30	3	0	3
3151	4	31	3	0	3
3152	4	32	3	0	3
3153	4	33	3	0	3
3154	4	34	3	0	3
3155	4	35	3	0	3
3156	4	36	3	0	3
3157	4	37	3	0	3
3158	4	38	3	0	3
3159	4	39	3	0	3
3160	4	40	3	0	3
3161	5	1	3	0	3
3162	5	2	3	0	3
3163	5	3	3	0	3
3164	5	4	3	0	3
3165	5	5	3	0	3
3166	5	6	3	0	3
3167	5	7	3	0	3
3168	5	8	3	0	3
3169	5	9	3	0	3
3170	5	10	3	0	3
3171	5	11	3	0	3
3172	5	12	3	0	3
3173	5	13	3	0	3
3174	5	14	3	0	3
3175	5	15	3	0	3
3176	5	16	3	0	3
3177	5	17	3	0	3
3178	5	18	3	0	3
3179	5	19	3	0	3
3180	5	20	3	0	3
3181	5	21	3	0	3
3182	5	22	3	0	3
3183	5	23	3	0	3
3184	5	24	3	0	3
3185	5	25	3	0	3
3186	5	26	3	0	3
3187	5	27	3	0	3
3188	5	28	3	0	3
3189	5	29	3	0	3
3190	5	30	3	0	3
3191	5	31	3	0	3
3192	5	32	3	0	3
3193	5	33	3	0	3
3194	5	34	3	0	3
3195	5	35	3	0	3
3196	5	36	3	0	3
3197	5	37	3	0	3
3198	5	38	3	0	3
3199	5	39	3	0	3
3200	5	40	3	0	3
3201	6	1	3	0	3
3202	6	2	3	0	3
3203	6	3	3	0	3
3204	6	4	3	0	3
3205	6	5	3	0	3
3206	6	6	3	0	3
3207	6	7	3	0	3
3208	6	8	3	0	3
3209	6	9	3	0	3
3210	6	10	3	0	3
3211	6	11	3	0	3
3212	6	12	3	0	3
3213	6	13	3	0	3
3214	6	14	3	0	3
3215	6	15	3	0	3
3216	6	16	3	0	3
3217	6	17	3	0	3
3218	6	18	3	0	3
3219	6	19	3	0	3
3220	6	20	3	0	3
3221	6	21	3	0	3
3222	6	22	3	0	3
3223	6	23	3	0	3
3224	6	24	3	0	3
3225	6	25	3	0	3
3226	6	26	3	0	3
3227	6	27	3	0	3
3228	6	28	3	0	3
3229	6	29	3	0	3
3230	6	30	3	0	3
3231	6	31	3	0	3
3232	6	32	3	0	3
3233	6	33	3	0	3
3234	6	34	3	0	3
3235	6	35	3	0	3
3236	6	36	3	0	3
3237	6	37	3	0	3
3238	6	38	3	0	3
3239	6	39	3	0	3
3240	6	40	3	0	3
3241	7	1	3	0	3
3242	7	2	3	0	3
3243	7	3	3	0	3
3244	7	4	3	0	3
3245	7	5	3	0	3
3246	7	6	3	0	3
3247	7	7	3	0	3
3248	7	8	3	0	3
3249	7	9	3	0	3
3250	7	10	3	0	3
3251	7	11	3	0	3
3252	7	12	3	0	3
3253	7	13	3	0	3
3254	7	14	3	0	3
3255	7	15	3	0	3
3256	7	16	3	0	3
3257	7	17	3	0	3
3258	7	18	3	0	3
3259	7	19	3	0	3
3260	7	20	3	0	3
3261	7	21	3	0	3
3262	7	22	3	0	3
3263	7	23	3	0	3
3264	7	24	3	0	3
3265	7	25	3	0	3
3266	7	26	3	0	3
3267	7	27	3	0	3
3268	7	28	3	0	3
3269	7	29	3	0	3
3270	7	30	3	0	3
3271	7	31	3	0	3
3272	7	32	3	0	3
3273	7	33	3	0	3
3274	7	34	3	0	3
3275	7	35	3	0	3
3276	7	36	3	0	3
3277	7	37	3	0	3
3278	7	38	3	0	3
3279	7	39	3	0	3
3280	7	40	3	0	3
3281	8	1	3	0	3
3282	8	2	3	0	3
3283	8	3	3	0	3
3284	8	4	3	0	3
3285	8	5	3	0	3
3286	8	6	3	0	3
3287	8	7	3	0	3
3288	8	8	3	0	3
3289	8	9	3	0	3
3290	8	10	3	0	3
3291	8	11	3	0	3
3292	8	12	3	0	3
3293	8	13	3	0	3
3294	8	14	3	0	3
3295	8	15	3	0	3
3296	8	16	3	0	3
3297	8	17	3	0	3
3298	8	18	3	0	3
3299	8	19	3	0	3
3300	8	20	3	0	3
3301	8	21	3	0	3
3302	8	22	3	0	3
3303	8	23	3	0	3
3304	8	24	3	0	3
3305	8	25	3	0	3
3306	8	26	3	0	3
3307	8	27	3	0	3
3308	8	28	3	0	3
3309	8	29	3	0	3
3310	8	30	3	0	3
3311	8	31	3	0	3
3312	8	32	3	0	3
3313	8	33	3	0	3
3314	8	34	3	0	3
3315	8	35	3	0	3
3316	8	36	3	0	3
3317	8	37	3	0	3
3318	8	38	3	0	3
3319	8	39	3	0	3
3320	8	40	3	0	3
3321	9	1	3	0	3
3322	9	2	3	0	3
3323	9	3	3	0	3
3324	9	4	3	0	3
3325	9	5	3	0	3
3326	9	6	3	0	3
3327	9	7	3	0	3
3328	9	8	3	0	3
3329	9	9	3	0	3
3330	9	10	3	0	3
3331	9	11	3	0	3
3332	9	12	3	0	3
3333	9	13	3	0	3
3334	9	14	3	0	3
3335	9	15	3	0	3
3336	9	16	3	0	3
3337	9	17	3	0	3
3338	9	18	3	0	3
3339	9	19	3	0	3
3340	9	20	3	0	3
3341	9	21	3	0	3
3342	9	22	3	0	3
3343	9	23	3	0	3
3344	9	24	3	0	3
3345	9	25	3	0	3
3346	9	26	3	0	3
3347	9	27	3	0	3
3348	9	28	3	0	3
3349	9	29	3	0	3
3350	9	30	3	0	3
3351	9	31	3	0	3
3352	9	32	3	0	3
3353	9	33	3	0	3
3354	9	34	3	0	3
3355	9	35	3	0	3
3356	9	36	3	0	3
3357	9	37	3	0	3
3358	9	38	3	0	3
3359	9	39	3	0	3
3360	9	40	3	0	3
3361	10	1	3	0	3
3362	10	2	3	0	3
3363	10	3	3	0	3
3364	10	4	3	0	3
3365	10	5	3	0	3
3366	10	6	3	0	3
3367	10	7	3	0	3
3368	10	8	3	0	3
3369	10	9	3	0	3
3370	10	10	3	0	3
3371	10	11	3	0	3
3372	10	12	3	0	3
3373	10	13	3	0	3
3374	10	14	3	0	3
3375	10	15	3	0	3
3376	10	16	3	0	3
3377	10	17	3	0	3
3378	10	18	3	0	3
3379	10	19	3	0	3
3380	10	20	3	0	3
3381	10	21	3	0	3
3382	10	22	3	0	3
3383	10	23	3	0	3
3384	10	24	3	0	3
3385	10	25	3	0	3
3386	10	26	3	0	3
3387	10	27	3	0	3
3388	10	28	3	0	3
3389	10	29	3	0	3
3390	10	30	3	0	3
3391	10	31	3	0	3
3392	10	32	3	0	3
3393	10	33	3	0	3
3394	10	34	3	0	3
3395	10	35	3	0	3
3396	10	36	3	0	3
3397	10	37	3	0	3
3398	10	38	3	0	3
3399	10	39	3	0	3
3400	10	40	3	0	3
4001	1	1	4	0	3
4002	1	2	4	0	3
4003	1	3	4	0	3
4004	1	4	4	0	3
4005	1	5	4	0	3
4006	1	6	4	0	3
4007	1	7	4	0	3
4008	1	8	4	0	3
4009	1	9	4	0	3
4010	1	10	4	0	3
4011	1	11	4	0	3
4012	1	12	4	0	3
4013	1	13	4	0	3
4014	1	14	4	0	3
4015	1	15	4	0	3
4016	1	16	4	0	3
4017	1	17	4	0	3
4018	1	18	4	0	3
4019	1	19	4	0	3
4020	1	20	4	0	3
4021	1	21	4	0	3
4022	1	22	4	0	3
4023	1	23	4	0	3
4024	1	24	4	0	3
4025	1	25	4	0	3
4026	1	26	4	0	3
4027	1	27	4	0	3
4028	1	28	4	0	3
4029	1	29	4	0	3
4030	1	30	4	0	3
4031	1	31	4	0	3
4032	1	32	4	0	3
4033	1	33	4	0	3
4034	1	34	4	0	3
4035	1	35	4	0	3
4036	1	36	4	0	3
4037	1	37	4	0	3
4038	1	38	4	0	3
4039	1	39	4	0	3
4040	1	40	4	0	3
4041	2	1	4	0	3
4042	2	2	4	0	3
4043	2	3	4	0	3
4044	2	4	4	0	3
4045	2	5	4	0	3
4046	2	6	4	0	3
4047	2	7	4	0	3
4048	2	8	4	0	3
4049	2	9	4	0	3
4050	2	10	4	0	3
4051	2	11	4	0	3
4052	2	12	4	0	3
4053	2	13	4	0	3
4054	2	14	4	0	3
4055	2	15	4	0	3
4056	2	16	4	0	3
4057	2	17	4	0	3
4058	2	18	4	0	3
4059	2	19	4	0	3
4060	2	20	4	0	3
4061	2	21	4	0	3
4062	2	22	4	0	3
4063	2	23	4	0	3
4064	2	24	4	0	3
4065	2	25	4	0	3
4066	2	26	4	0	3
4067	2	27	4	0	3
4068	2	28	4	0	3
4069	2	29	4	0	3
4070	2	30	4	0	3
4071	2	31	4	0	3
4072	2	32	4	0	3
4073	2	33	4	0	3
4074	2	34	4	0	3
4075	2	35	4	0	3
4076	2	36	4	0	3
4077	2	37	4	0	3
4078	2	38	4	0	3
4079	2	39	4	0	3
4080	2	40	4	0	3
4081	3	1	4	0	3
4082	3	2	4	0	3
4083	3	3	4	0	3
4084	3	4	4	0	3
4085	3	5	4	0	3
4086	3	6	4	0	3
4087	3	7	4	0	3
4088	3	8	4	0	3
4089	3	9	4	0	3
4090	3	10	4	0	3
4091	3	11	4	0	3
4092	3	12	4	0	3
4093	3	13	4	0	3
4094	3	14	4	0	3
4095	3	15	4	0	3
4096	3	16	4	0	3
4097	3	17	4	0	3
4098	3	18	4	0	3
4099	3	19	4	0	3
4100	3	20	4	0	3
4101	3	21	4	0	3
4102	3	22	4	0	3
4103	3	23	4	0	3
4104	3	24	4	0	3
4105	3	25	4	0	3
4106	3	26	4	0	3
4107	3	27	4	0	3
4108	3	28	4	0	3
4109	3	29	4	0	3
4110	3	30	4	0	3
4111	3	31	4	0	3
4112	3	32	4	0	3
4113	3	33	4	0	3
4114	3	34	4	0	3
4115	3	35	4	0	3
4116	3	36	4	0	3
4117	3	37	4	0	3
4118	3	38	4	0	3
4119	3	39	4	0	3
4120	3	40	4	0	3
4121	4	1	4	0	3
4122	4	2	4	0	3
4123	4	3	4	0	3
4124	4	4	4	0	3
4125	4	5	4	0	3
4126	4	6	4	0	3
4127	4	7	4	0	3
4128	4	8	4	0	3
4129	4	9	4	0	3
4130	4	10	4	0	3
4131	4	11	4	0	3
4132	4	12	4	0	3
4133	4	13	4	0	3
4134	4	14	4	0	3
4135	4	15	4	0	3
4136	4	16	4	0	3
4137	4	17	4	0	3
4138	4	18	4	0	3
4139	4	19	4	0	3
4140	4	20	4	0	3
4141	4	21	4	0	3
4142	4	22	4	0	3
4143	4	23	4	0	3
4144	4	24	4	0	3
4145	4	25	4	0	3
4146	4	26	4	0	3
4147	4	27	4	0	3
4148	4	28	4	0	3
4149	4	29	4	0	3
4150	4	30	4	0	3
4151	4	31	4	0	3
4152	4	32	4	0	3
4153	4	33	4	0	3
4154	4	34	4	0	3
4155	4	35	4	0	3
4156	4	36	4	0	3
4157	4	37	4	0	3
4158	4	38	4	0	3
4159	4	39	4	0	3
4160	4	40	4	0	3
4161	5	1	4	0	3
4162	5	2	4	0	3
4163	5	3	4	0	3
4164	5	4	4	0	3
4165	5	5	4	0	3
4166	5	6	4	0	3
4167	5	7	4	0	3
4168	5	8	4	0	3
4169	5	9	4	0	3
4170	5	10	4	0	3
4171	5	11	4	0	3
4172	5	12	4	0	3
4173	5	13	4	0	3
4174	5	14	4	0	3
4175	5	15	4	0	3
4176	5	16	4	0	3
4177	5	17	4	0	3
4178	5	18	4	0	3
4179	5	19	4	0	3
4180	5	20	4	0	3
4181	5	21	4	0	3
4182	5	22	4	0	3
4183	5	23	4	0	3
4184	5	24	4	0	3
4185	5	25	4	0	3
4186	5	26	4	0	3
4187	5	27	4	0	3
4188	5	28	4	0	3
4189	5	29	4	0	3
4190	5	30	4	0	3
4191	5	31	4	0	3
4192	5	32	4	0	3
4193	5	33	4	0	3
4194	5	34	4	0	3
4195	5	35	4	0	3
4196	5	36	4	0	3
4197	5	37	4	0	3
4198	5	38	4	0	3
4199	5	39	4	0	3
4200	5	40	4	0	3
4201	6	1	4	0	3
4202	6	2	4	0	3
4203	6	3	4	0	3
4204	6	4	4	0	3
4205	6	5	4	0	3
4206	6	6	4	0	3
4207	6	7	4	0	3
4208	6	8	4	0	3
4209	6	9	4	0	3
4210	6	10	4	0	3
4211	6	11	4	0	3
4212	6	12	4	0	3
4213	6	13	4	0	3
4214	6	14	4	0	3
4215	6	15	4	0	3
4216	6	16	4	0	3
4217	6	17	4	0	3
4218	6	18	4	0	3
4219	6	19	4	0	3
4220	6	20	4	0	3
4221	6	21	4	0	3
4222	6	22	4	0	3
4223	6	23	4	0	3
4224	6	24	4	0	3
4225	6	25	4	0	3
4226	6	26	4	0	3
4227	6	27	4	0	3
4228	6	28	4	0	3
4229	6	29	4	0	3
4230	6	30	4	0	3
4231	6	31	4	0	3
4232	6	32	4	0	3
4233	6	33	4	0	3
4234	6	34	4	0	3
4235	6	35	4	0	3
4236	6	36	4	0	3
4237	6	37	4	0	3
4238	6	38	4	0	3
4239	6	39	4	0	3
4240	6	40	4	0	3
4241	7	1	4	0	3
4242	7	2	4	0	3
4243	7	3	4	0	3
4244	7	4	4	0	3
4245	7	5	4	0	3
4246	7	6	4	0	3
4247	7	7	4	0	3
4248	7	8	4	0	3
4249	7	9	4	0	3
4250	7	10	4	0	3
4251	7	11	4	0	3
4252	7	12	4	0	3
4253	7	13	4	0	3
4254	7	14	4	0	3
4255	7	15	4	0	3
4256	7	16	4	0	3
4257	7	17	4	0	3
4258	7	18	4	0	3
4259	7	19	4	0	3
4260	7	20	4	0	3
4261	7	21	4	0	3
4262	7	22	4	0	3
4263	7	23	4	0	3
4264	7	24	4	0	3
4265	7	25	4	0	3
4266	7	26	4	0	3
4267	7	27	4	0	3
4268	7	28	4	0	3
4269	7	29	4	0	3
4270	7	30	4	0	3
4271	7	31	4	0	3
4272	7	32	4	0	3
4273	7	33	4	0	3
4274	7	34	4	0	3
4275	7	35	4	0	3
4276	7	36	4	0	3
4277	7	37	4	0	3
4278	7	38	4	0	3
4279	7	39	4	0	3
4280	7	40	4	0	3
4281	8	1	4	0	3
4282	8	2	4	0	3
4283	8	3	4	0	3
4284	8	4	4	0	3
4285	8	5	4	0	3
4286	8	6	4	0	3
4287	8	7	4	0	3
4288	8	8	4	0	3
4289	8	9	4	0	3
4290	8	10	4	0	3
4291	8	11	4	0	3
4292	8	12	4	0	3
4293	8	13	4	0	3
4294	8	14	4	0	3
4295	8	15	4	0	3
4296	8	16	4	0	3
4297	8	17	4	0	3
4298	8	18	4	0	3
4299	8	19	4	0	3
4300	8	20	4	0	3
4301	8	21	4	0	3
4302	8	22	4	0	3
4303	8	23	4	0	3
4304	8	24	4	0	3
4305	8	25	4	0	3
4306	8	26	4	0	3
4307	8	27	4	0	3
4308	8	28	4	0	3
4309	8	29	4	0	3
4310	8	30	4	0	3
4311	8	31	4	0	3
4312	8	32	4	0	3
4313	8	33	4	0	3
4314	8	34	4	0	3
4315	8	35	4	0	3
4316	8	36	4	0	3
4317	8	37	4	0	3
4318	8	38	4	0	3
4319	8	39	4	0	3
4320	8	40	4	0	3
4321	9	1	4	0	3
4322	9	2	4	0	3
4323	9	3	4	0	3
4324	9	4	4	0	3
4325	9	5	4	0	3
4326	9	6	4	0	3
4327	9	7	4	0	3
4328	9	8	4	0	3
4329	9	9	4	0	3
4330	9	10	4	0	3
4331	9	11	4	0	3
4332	9	12	4	0	3
4333	9	13	4	0	3
4334	9	14	4	0	3
4335	9	15	4	0	3
4336	9	16	4	0	3
4337	9	17	4	0	3
4338	9	18	4	0	3
4339	9	19	4	0	3
4340	9	20	4	0	3
4341	9	21	4	0	3
4342	9	22	4	0	3
4343	9	23	4	0	3
4344	9	24	4	0	3
4345	9	25	4	0	3
4346	9	26	4	0	3
4347	9	27	4	0	3
4348	9	28	4	0	3
4349	9	29	4	0	3
4350	9	30	4	0	3
4351	9	31	4	0	3
4352	9	32	4	0	3
4353	9	33	4	0	3
4354	9	34	4	0	3
4355	9	35	4	0	3
4356	9	36	4	0	3
4357	9	37	4	0	3
4358	9	38	4	0	3
4359	9	39	4	0	3
4360	9	40	4	0	3
4361	10	1	4	0	3
4362	10	2	4	0	3
4363	10	3	4	0	3
4364	10	4	4	0	3
4365	10	5	4	0	3
4366	10	6	4	0	3
4367	10	7	4	0	3
4368	10	8	4	0	3
4369	10	9	4	0	3
4370	10	10	4	0	3
4371	10	11	4	0	3
4372	10	12	4	0	3
4373	10	13	4	0	3
4374	10	14	4	0	3
4375	10	15	4	0	3
4376	10	16	4	0	3
4377	10	17	4	0	3
4378	10	18	4	0	3
4379	10	19	4	0	3
4380	10	20	4	0	3
4381	10	21	4	0	3
4382	10	22	4	0	3
4383	10	23	4	0	3
4384	10	24	4	0	3
4385	10	25	4	0	3
4386	10	26	4	0	3
4387	10	27	4	0	3
4388	10	28	4	0	3
4389	10	29	4	0	3
4390	10	30	4	0	3
4391	10	31	4	0	3
4392	10	32	4	0	3
4393	10	33	4	0	3
4394	10	34	4	0	3
4395	10	35	4	0	3
4396	10	36	4	0	3
4397	10	37	4	0	3
4398	10	38	4	0	3
4399	10	39	4	0	3
4400	10	40	4	0	3
5001	1	1	5	0	3
5002	1	2	5	0	3
5003	1	3	5	0	3
5004	1	4	5	0	3
5005	1	5	5	0	3
5006	1	6	5	0	3
5007	1	7	5	0	3
5008	1	8	5	0	3
5009	1	9	5	0	3
5010	1	10	5	0	3
5011	1	11	5	0	3
5012	1	12	5	0	3
5013	1	13	5	0	3
5014	1	14	5	0	3
5015	1	15	5	0	3
5016	1	16	5	0	3
5017	1	17	5	0	3
5018	1	18	5	0	3
5019	1	19	5	0	3
5020	1	20	5	0	3
5021	1	21	5	0	3
5022	1	22	5	0	3
5023	1	23	5	0	3
5024	1	24	5	0	3
5025	1	25	5	0	3
5026	1	26	5	0	3
5027	1	27	5	0	3
5028	1	28	5	0	3
5029	1	29	5	0	3
5030	1	30	5	0	3
5031	1	31	5	0	3
5032	1	32	5	0	3
5033	1	33	5	0	3
5034	1	34	5	0	3
5035	1	35	5	0	3
5036	1	36	5	0	3
5037	1	37	5	0	3
5038	1	38	5	0	3
5039	1	39	5	0	3
5040	1	40	5	0	3
5041	2	1	5	0	3
5042	2	2	5	0	3
5043	2	3	5	0	3
5044	2	4	5	0	3
5045	2	5	5	0	3
5046	2	6	5	0	3
5047	2	7	5	0	3
5048	2	8	5	0	3
5049	2	9	5	0	3
5050	2	10	5	0	3
5051	2	11	5	0	3
5052	2	12	5	0	3
5053	2	13	5	0	3
5054	2	14	5	0	3
5055	2	15	5	0	3
5056	2	16	5	0	3
5057	2	17	5	0	3
5058	2	18	5	0	3
5059	2	19	5	0	3
5060	2	20	5	0	3
5061	2	21	5	0	3
5062	2	22	5	0	3
5063	2	23	5	0	3
5064	2	24	5	0	3
5065	2	25	5	0	3
5066	2	26	5	0	3
5067	2	27	5	0	3
5068	2	28	5	0	3
5069	2	29	5	0	3
5070	2	30	5	0	3
5071	2	31	5	0	3
5072	2	32	5	0	3
5073	2	33	5	0	3
5074	2	34	5	0	3
5075	2	35	5	0	3
5076	2	36	5	0	3
5077	2	37	5	0	3
5078	2	38	5	0	3
5079	2	39	5	0	3
5080	2	40	5	0	3
5081	3	1	5	0	3
5082	3	2	5	0	3
5083	3	3	5	0	3
5084	3	4	5	0	3
5085	3	5	5	0	3
5086	3	6	5	0	3
5087	3	7	5	0	3
5088	3	8	5	0	3
5089	3	9	5	0	3
5090	3	10	5	0	3
5091	3	11	5	0	3
5092	3	12	5	0	3
5093	3	13	5	0	3
5094	3	14	5	0	3
5095	3	15	5	0	3
5096	3	16	5	0	3
5097	3	17	5	0	3
5098	3	18	5	0	3
5099	3	19	5	0	3
5100	3	20	5	0	3
5101	3	21	5	0	3
5102	3	22	5	0	3
5103	3	23	5	0	3
5104	3	24	5	0	3
5105	3	25	5	0	3
5106	3	26	5	0	3
5107	3	27	5	0	3
5108	3	28	5	0	3
5109	3	29	5	0	3
5110	3	30	5	0	3
5111	3	31	5	0	3
5112	3	32	5	0	3
5113	3	33	5	0	3
5114	3	34	5	0	3
5115	3	35	5	0	3
5116	3	36	5	0	3
5117	3	37	5	0	3
5118	3	38	5	0	3
5119	3	39	5	0	3
5120	3	40	5	0	3
5121	4	1	5	0	3
5122	4	2	5	0	3
5123	4	3	5	0	3
5124	4	4	5	0	3
5125	4	5	5	0	3
5126	4	6	5	0	3
5127	4	7	5	0	3
5128	4	8	5	0	3
5129	4	9	5	0	3
5130	4	10	5	0	3
5131	4	11	5	0	3
5132	4	12	5	0	3
5133	4	13	5	0	3
5134	4	14	5	0	3
5135	4	15	5	0	3
5136	4	16	5	0	3
5137	4	17	5	0	3
5138	4	18	5	0	3
5139	4	19	5	0	3
5140	4	20	5	0	3
5141	4	21	5	0	3
5142	4	22	5	0	3
5143	4	23	5	0	3
5144	4	24	5	0	3
5145	4	25	5	0	3
5146	4	26	5	0	3
5147	4	27	5	0	3
5148	4	28	5	0	3
5149	4	29	5	0	3
5150	4	30	5	0	3
5151	4	31	5	0	3
5152	4	32	5	0	3
5153	4	33	5	0	3
5154	4	34	5	0	3
5155	4	35	5	0	3
5156	4	36	5	0	3
5157	4	37	5	0	3
5158	4	38	5	0	3
5159	4	39	5	0	3
5160	4	40	5	0	3
5161	5	1	5	0	3
5162	5	2	5	0	3
5163	5	3	5	0	3
5164	5	4	5	0	3
5165	5	5	5	0	3
5166	5	6	5	0	3
5167	5	7	5	0	3
5168	5	8	5	0	3
5169	5	9	5	0	3
5170	5	10	5	0	3
5171	5	11	5	0	3
5172	5	12	5	0	3
5173	5	13	5	0	3
5174	5	14	5	0	3
5175	5	15	5	0	3
5176	5	16	5	0	3
5177	5	17	5	0	3
5178	5	18	5	0	3
5179	5	19	5	0	3
5180	5	20	5	0	3
5181	5	21	5	0	3
5182	5	22	5	0	3
5183	5	23	5	0	3
5184	5	24	5	0	3
5185	5	25	5	0	3
5186	5	26	5	0	3
5187	5	27	5	0	3
5188	5	28	5	0	3
5189	5	29	5	0	3
5190	5	30	5	0	3
5191	5	31	5	0	3
5192	5	32	5	0	3
5193	5	33	5	0	3
5194	5	34	5	0	3
5195	5	35	5	0	3
5196	5	36	5	0	3
5197	5	37	5	0	3
5198	5	38	5	0	3
5199	5	39	5	0	3
5200	5	40	5	0	3
5201	6	1	5	0	3
5202	6	2	5	0	3
5203	6	3	5	0	3
5204	6	4	5	0	3
5205	6	5	5	0	3
5206	6	6	5	0	3
5207	6	7	5	0	3
5208	6	8	5	0	3
5209	6	9	5	0	3
5210	6	10	5	0	3
5211	6	11	5	0	3
5212	6	12	5	0	3
5213	6	13	5	0	3
5214	6	14	5	0	3
5215	6	15	5	0	3
5216	6	16	5	0	3
5217	6	17	5	0	3
5218	6	18	5	0	3
5219	6	19	5	0	3
5220	6	20	5	0	3
5221	6	21	5	0	3
5222	6	22	5	0	3
5223	6	23	5	0	3
5224	6	24	5	0	3
5225	6	25	5	0	3
5226	6	26	5	0	3
5227	6	27	5	0	3
5228	6	28	5	0	3
5229	6	29	5	0	3
5230	6	30	5	0	3
5231	6	31	5	0	3
5232	6	32	5	0	3
5233	6	33	5	0	3
5234	6	34	5	0	3
5235	6	35	5	0	3
5236	6	36	5	0	3
5237	6	37	5	0	3
5238	6	38	5	0	3
5239	6	39	5	0	3
5240	6	40	5	0	3
5241	7	1	5	0	3
5242	7	2	5	0	3
5243	7	3	5	0	3
5244	7	4	5	0	3
5245	7	5	5	0	3
5246	7	6	5	0	3
5247	7	7	5	0	3
5248	7	8	5	0	3
5249	7	9	5	0	3
5250	7	10	5	0	3
5251	7	11	5	0	3
5252	7	12	5	0	3
5253	7	13	5	0	3
5254	7	14	5	0	3
5255	7	15	5	0	3
5256	7	16	5	0	3
5257	7	17	5	0	3
5258	7	18	5	0	3
5259	7	19	5	0	3
5260	7	20	5	0	3
5261	7	21	5	0	3
5262	7	22	5	0	3
5263	7	23	5	0	3
5264	7	24	5	0	3
5265	7	25	5	0	3
5266	7	26	5	0	3
5267	7	27	5	0	3
5268	7	28	5	0	3
5269	7	29	5	0	3
5270	7	30	5	0	3
5271	7	31	5	0	3
5272	7	32	5	0	3
5273	7	33	5	0	3
5274	7	34	5	0	3
5275	7	35	5	0	3
5276	7	36	5	0	3
5277	7	37	5	0	3
5278	7	38	5	0	3
5279	7	39	5	0	3
5280	7	40	5	0	3
5281	8	1	5	0	3
5282	8	2	5	0	3
5283	8	3	5	0	3
5284	8	4	5	0	3
5285	8	5	5	0	3
5286	8	6	5	0	3
5287	8	7	5	0	3
5288	8	8	5	0	3
5289	8	9	5	0	3
5290	8	10	5	0	3
5291	8	11	5	0	3
5292	8	12	5	0	3
5293	8	13	5	0	3
5294	8	14	5	0	3
5295	8	15	5	0	3
5296	8	16	5	0	3
5297	8	17	5	0	3
5298	8	18	5	0	3
5299	8	19	5	0	3
5300	8	20	5	0	3
5301	8	21	5	0	3
5302	8	22	5	0	3
5303	8	23	5	0	3
5304	8	24	5	0	3
5305	8	25	5	0	3
5306	8	26	5	0	3
5307	8	27	5	0	3
5308	8	28	5	0	3
5309	8	29	5	0	3
5310	8	30	5	0	3
5311	8	31	5	0	3
5312	8	32	5	0	3
5313	8	33	5	0	3
5314	8	34	5	0	3
5315	8	35	5	0	3
5316	8	36	5	0	3
5317	8	37	5	0	3
5318	8	38	5	0	3
5319	8	39	5	0	3
5320	8	40	5	0	3
5321	9	1	5	0	3
5322	9	2	5	0	3
5323	9	3	5	0	3
5324	9	4	5	0	3
5325	9	5	5	0	3
5326	9	6	5	0	3
5327	9	7	5	0	3
5328	9	8	5	0	3
5329	9	9	5	0	3
5330	9	10	5	0	3
5331	9	11	5	0	3
5332	9	12	5	0	3
5333	9	13	5	0	3
5334	9	14	5	0	3
5335	9	15	5	0	3
5336	9	16	5	0	3
5337	9	17	5	0	3
5338	9	18	5	0	3
5339	9	19	5	0	3
5340	9	20	5	0	3
5341	9	21	5	0	3
5342	9	22	5	0	3
5343	9	23	5	0	3
5344	9	24	5	0	3
5345	9	25	5	0	3
5346	9	26	5	0	3
